1531339695.63 , 0.0 , 0.0 , nan
1531339695.64 , 0.0 , 0.0 , nan
1531339695.65 , 0.0 , 0.0 , nan
1531339695.66 , 0.0 , 0.0 , nan
1531339695.67 , 0.0 , 0.0 , nan
1531339695.68 , 0.0 , 0.0 , nan
1531339695.69 , 0.0 , 0.0 , nan
1531339695.7 , 0.0 , 0.0 , nan
1531339695.71 , 0.0 , 0.0 , nan
1531339695.72 , 0.0 , 0.0 , nan
1531339695.73 , 0.0 , 0.0 , nan
1531339695.74 , 0.0 , 0.0 , nan
1531339695.76 , 0.0 , 0.0 , nan
1531339695.77 , 0.0 , 0.0 , nan
1531339695.78 , 0.0 , 0.0 , nan
1531339695.79 , 0.0 , 0.0 , nan
1531339695.8 , 0.0 , 0.0 , nan
1531339695.81 , 0.0 , 0.0 , nan
1531339695.82 , 0.0 , 0.0 , nan
1531339695.83 , 0.0 , 0.0 , nan
1531339695.84 , 0.0 , 0.0 , nan
1531339695.85 , 0.0 , 0.0 , nan
1531339695.86 , 0.0 , 0.0 , nan
1531339695.87 , 0.0 , 0.0 , nan
1531339695.88 , 0.0 , 0.0 , nan
1531339695.89 , 0.0 , 0.0 , nan
1531339695.91 , 0.0 , 0.0 , nan
1531339695.92 , 0.0 , 0.0 , nan
1531339695.93 , 0.0 , 0.0 , nan
1531339695.94 , 0.0 , 0.0 , nan
1531339695.95 , 0.0 , 0.0 , nan
1531339695.96 , 0.0 , 0.0 , nan
1531339695.97 , 0.0 , 0.0 , nan
1531339695.98 , 0.0 , 0.0 , nan
1531339695.99 , 0.0 , 0.0 , nan
1531339696.0 , 0.0 , 0.0 , nan
1531339696.01 , 0.0 , 0.0 , nan
1531339696.02 , 0.0 , 0.0 , nan
1531339696.03 , 0.0 , 0.0 , nan
1531339696.04 , 0.0 , 0.0 , nan
1531339696.05 , 0.0 , 0.0 , nan
1531339696.06 , 0.0 , 0.0 , nan
1531339696.08 , 0.0 , 0.0 , nan
1531339696.09 , 0.0 , 0.0 , nan
1531339696.1 , 0.0 , 0.0 , nan
1531339696.11 , 0.0 , 0.0 , nan
1531339696.12 , 0.0 , 0.0 , nan
1531339696.13 , 0.0 , 0.0 , nan
1531339696.14 , 0.0 , 0.0 , nan
1531339696.15 , 0.0 , 0.0 , nan
1531339696.16 , 0.0 , 0.0 , nan
1531339696.17 , 0.0 , 0.0 , nan
1531339696.18 , 0.0 , 0.0 , nan
1531339696.19 , 0.0 , 0.0 , nan
1531339696.2 , 0.0 , 0.0 , nan
1531339696.21 , 0.0 , 0.0 , nan
1531339696.23 , 0.0 , 0.0 , nan
1531339696.24 , 0.0 , 0.0 , nan
1531339696.25 , 0.0 , 0.0 , nan
1531339696.26 , 0.0 , 0.0 , nan
1531339696.27 , 0.0 , 0.0 , nan
1531339696.28 , 0.0 , 0.0 , nan
1531339696.29 , 0.0 , 0.0 , nan
1531339696.3 , 0.0 , 0.0 , nan
1531339696.31 , 0.0 , 0.0 , nan
1531339696.32 , 0.0 , 0.0 , nan
1531339696.33 , 0.0 , 0.0 , nan
1531339696.34 , 0.0 , 0.0 , nan
1531339696.35 , 0.0 , 0.0 , nan
1531339696.36 , 0.0 , 0.0 , nan
1531339696.37 , 0.0 , 0.0 , nan
1531339696.39 , 0.0 , 0.0 , nan
1531339696.4 , 0.0 , 0.0 , nan
1531339696.41 , 0.0 , 0.0 , nan
1531339696.42 , 0.0 , 0.0 , nan
1531339696.43 , 0.0 , 0.0 , nan
1531339696.44 , 0.0 , 0.0 , nan
1531339696.45 , 0.0 , 0.0 , nan
1531339696.46 , 0.0 , 0.0 , nan
1531339696.47 , 0.0 , 0.0 , nan
1531339696.48 , 0.0 , 0.0 , nan
1531339696.49 , 0.0 , 0.0 , nan
1531339696.5 , 0.0 , 0.0 , nan
1531339696.51 , 0.0 , 0.0 , nan
1531339696.52 , 0.0 , 0.0 , nan
1531339696.53 , 0.0 , 0.0 , nan
1531339696.55 , 0.0 , 0.0 , nan
1531339696.56 , 0.0 , 0.0 , nan
1531339696.57 , 0.0 , 0.0 , nan
1531339696.58 , 0.0 , 0.0 , nan
1531339696.59 , 0.0 , 0.0 , nan
1531339696.6 , 0.0 , 0.0 , nan
1531339696.61 , 0.0 , 0.0 , nan
1531339696.62 , 0.0 , 0.0 , nan
1531339696.63 , 0.0 , 0.0 , nan
1531339696.64 , 0.0 , 0.0 , nan
1531339696.65 , 0.0 , 0.0 , nan
1531339696.66 , 0.0 , 0.0 , nan
1531339696.67 , 0.0 , 0.0 , nan
1531339696.68 , 0.0 , 0.0 , nan
1531339696.7 , 0.0 , 0.0 , nan
1531339696.71 , 0.0 , 0.0 , nan
1531339696.72 , 0.0 , 0.0 , nan
1531339696.73 , 0.0 , 0.0 , nan
1531339696.74 , 0.0 , 0.0 , nan
1531339696.75 , 0.0 , 0.0 , nan
1531339696.76 , 0.0 , 0.0 , nan
1531339696.77 , 0.0 , 0.0 , nan
1531339696.78 , 0.0 , 0.0 , nan
1531339696.79 , 0.0 , 0.0 , nan
1531339696.8 , 0.0 , 0.0 , nan
1531339696.81 , 0.0 , 0.0 , nan
1531339696.82 , 0.0 , 0.0 , nan
1531339696.83 , 0.0 , 0.0 , nan
1531339696.85 , 0.0 , 0.0 , nan
1531339696.86 , 0.0 , 0.0 , nan
1531339696.87 , 0.0 , 0.0 , nan
1531339696.88 , 0.0 , 0.0 , nan
1531339696.89 , 0.0 , 0.0 , nan
1531339696.9 , 0.0 , 0.0 , nan
1531339696.91 , 0.0 , 0.0 , nan
1531339696.92 , 0.0 , 0.0 , nan
1531339696.93 , 0.0 , 0.0 , nan
1531339696.94 , 0.0 , 0.0 , nan
1531339696.95 , 0.0 , 0.0 , nan
1531339696.96 , 0.0 , 0.0 , nan
1531339696.97 , 0.0 , 0.0 , nan
1531339696.99 , 0.0 , 0.0 , nan
1531339697.0 , 0.0 , 0.0 , nan
1531339697.01 , 0.0 , 0.0 , nan
1531339697.02 , 0.0 , 0.0 , nan
1531339697.03 , 0.0 , 0.0 , nan
1531339697.04 , 0.0 , 0.0 , nan
1531339697.05 , 0.0 , 0.0 , nan
1531339697.06 , 0.0 , 0.0 , nan
1531339697.07 , 0.0 , 0.0 , nan
1531339697.08 , 0.0 , 0.0 , nan
1531339697.09 , 0.0 , 0.0 , nan
1531339697.1 , 0.0 , 0.0 , nan
1531339697.11 , 0.0 , 0.0 , nan
1531339697.12 , 0.0 , 0.0 , nan
1531339697.13 , 0.0 , 0.0 , nan
1531339697.14 , 0.0 , 0.0 , nan
1531339697.15 , 0.0 , 0.0 , nan
1531339697.17 , 0.0 , 0.0 , nan
1531339697.18 , 0.0 , 0.0 , nan
1531339697.19 , 0.0 , 0.0 , nan
1531339697.2 , 0.0 , 0.0 , nan
1531339697.21 , 0.0 , 0.0 , nan
1531339697.22 , 0.0 , 0.0 , nan
1531339697.23 , 0.0 , 0.0 , nan
1531339697.24 , 0.0 , 0.0 , nan
1531339697.25 , 0.0 , 0.0 , nan
1531339697.26 , 0.0 , 0.0 , nan
1531339697.27 , 0.0 , 0.0 , nan
1531339697.28 , 0.0 , 0.0 , nan
1531339697.29 , 0.0 , 0.0 , nan
1531339697.31 , 0.0 , 0.0 , nan
1531339697.32 , 0.0 , 0.0 , nan
1531339697.33 , 0.0 , 0.0 , nan
1531339697.34 , 0.0 , 0.0 , nan
1531339697.35 , 0.0 , 0.0 , nan
1531339697.36 , 0.0 , 0.0 , nan
1531339697.37 , 0.0 , 0.0 , nan
1531339697.38 , 0.0 , 0.0 , nan
1531339697.39 , 0.0 , 0.0 , nan
1531339697.4 , 0.0 , 0.0 , nan
1531339697.41 , 0.0 , 0.0 , nan
1531339697.42 , 0.0 , 0.0 , nan
1531339697.43 , 0.0 , 0.0 , nan
1531339697.44 , 0.0 , 0.0 , nan
1531339697.45 , 0.0 , 0.0 , nan
1531339697.46 , 0.0 , 0.0 , nan
1531339697.48 , 0.0 , 0.0 , nan
1531339697.49 , 0.0 , 0.0 , nan
1531339697.5 , 0.0 , 0.0 , nan
1531339697.51 , 0.0 , 0.0 , nan
1531339697.52 , 0.0 , 0.0 , nan
1531339697.53 , 0.0 , 0.0 , nan
1531339697.54 , 0.0 , 0.0 , nan
1531339697.55 , 0.0 , 0.0 , nan
1531339697.56 , 0.0 , 0.0 , nan
1531339697.57 , 0.0 , 0.0 , nan
1531339697.58 , 0.0 , 0.0 , nan
1531339697.59 , 0.0 , 0.0 , nan
1531339697.6 , 0.0 , 0.0 , nan
1531339697.61 , 0.0 , 0.0 , nan
1531339697.62 , 0.0 , 0.0 , nan
1531339697.63 , 0.0 , 0.0 , nan
1531339697.65 , 0.0 , 0.0 , nan
1531339697.66 , 0.0 , 0.0 , nan
1531339697.67 , 0.0 , 0.0 , nan
1531339697.68 , 0.0 , 0.0 , nan
1531339697.69 , 0.0 , 0.0 , nan
1531339697.7 , 0.0 , 0.0 , nan
1531339697.71 , 0.0 , 0.0 , nan
1531339697.72 , 0.0 , 0.0 , nan
1531339697.73 , 0.0 , 0.0 , nan
1531339697.74 , 0.0 , 0.0 , nan
1531339697.75 , 0.0 , 0.0 , nan
1531339697.76 , 0.0 , 0.0 , nan
1531339697.77 , 0.0 , 0.0 , nan
1531339697.78 , 0.0 , 0.0 , nan
1531339697.79 , 0.0 , 0.0 , nan
1531339697.8 , 0.0 , 0.0 , nan
1531339697.82 , 0.0 , 0.0 , nan
1531339697.83 , 0.0 , 0.0 , nan
1531339697.84 , 0.0 , 0.0 , nan
1531339697.85 , 0.0 , 0.0 , nan
1531339697.86 , 0.0 , 0.0 , nan
1531339697.87 , 0.0 , 0.0 , nan
1531339697.88 , 0.0 , 0.0 , nan
1531339697.89 , 0.0 , 0.0 , nan
1531339697.9 , 0.0 , 0.0 , nan
1531339697.97 , 29.716096833 , -95.4024355 , 14.9
1531339697.98 , 29.716096833 , -95.4024355 , 14.9
1531339697.99 , 29.716096833 , -95.4024355 , 14.9
1531339698.0 , 29.716096833 , -95.4024355 , 14.9
1531339698.01 , 29.716096833 , -95.4024355 , 14.9
1531339698.03 , 29.716096833 , -95.4024355 , 14.9
1531339698.04 , 29.716096833 , -95.4024355 , 14.9
1531339698.05 , 29.716096833 , -95.4024355 , 14.9
1531339698.06 , 29.716096833 , -95.4024355 , 14.9
1531339698.07 , 29.716096833 , -95.4024355 , 14.9
1531339698.08 , 29.716096833 , -95.4024355 , 14.9
1531339698.09 , 29.716096833 , -95.4024355 , 14.9
1531339698.1 , 29.716096833 , -95.4024355 , 14.9
1531339698.11 , 29.716096833 , -95.4024355 , 14.9
