1531427400.19 , 0.0 , 0.0 , nan
1531427400.2 , 0.0 , 0.0 , nan
1531427400.21 , 0.0 , 0.0 , nan
1531427400.39 , 29.714950667 , -95.402444333 , -29.0
1531427400.4 , 29.714950667 , -95.402444333 , -29.0
1531427400.41 , 29.714950667 , -95.402444333 , -29.0
1531427400.42 , 29.714950667 , -95.402444333 , -29.0
1531427400.43 , 29.714950667 , -95.402444333 , -29.0
1531427400.44 , 29.714950667 , -95.402444333 , -29.0
1531427400.45 , 29.714950667 , -95.402444333 , -29.0
1531427400.47 , 29.714950667 , -95.402444333 , -29.0
1531427400.48 , 29.714950667 , -95.402444333 , -29.0
1531427400.49 , 29.714950667 , -95.402444333 , -29.0
1531427400.5 , 29.714950667 , -95.402444333 , -29.0
1531427400.51 , 29.714950667 , -95.402444333 , -29.0
1531427400.52 , 29.714950667 , -95.402444333 , -29.0
1531427400.53 , 29.714950667 , -95.402444333 , -29.0
1531427400.54 , 29.714950667 , -95.402444333 , -29.0
1531427400.55 , 29.714950667 , -95.402444333 , -29.0
1531427400.56 , 29.714950667 , -95.402444333 , -29.0
1531427400.57 , 29.714950667 , -95.402444333 , -29.0
1531427400.58 , 29.714950667 , -95.402444333 , -29.0
1531427400.59 , 29.714950667 , -95.402444333 , -29.0
1531427400.6 , 29.714950667 , -95.402444333 , -29.0
1531427400.62 , 29.714950667 , -95.402444333 , -29.0
1531427400.63 , 29.714950667 , -95.402444333 , -29.0
1531427400.64 , 29.714950667 , -95.402444333 , -29.0
1531427400.65 , 29.714950667 , -95.402444333 , -29.0
1531427400.66 , 29.714950667 , -95.402444333 , -29.0
1531427400.67 , 29.714950667 , -95.402444333 , -29.0
1531427400.68 , 29.714950667 , -95.402444333 , -29.0
1531427400.69 , 29.714950667 , -95.402444333 , -29.0
1531427400.7 , 29.714950667 , -95.402444333 , -29.0
1531427400.71 , 29.714950667 , -95.402444333 , -29.0
1531427400.73 , 29.714950667 , -95.402444333 , -29.0
1531427400.74 , 29.714950667 , -95.402444333 , -29.0
1531427400.75 , 29.714950667 , -95.402444333 , -29.0
1531427400.76 , 29.714950667 , -95.402444333 , -29.0
1531427400.77 , 29.714950667 , -95.402444333 , -29.0
1531427400.78 , 29.714950667 , -95.402444333 , -29.0
1531427400.79 , 29.714950667 , -95.402444333 , -29.0
1531427400.8 , 29.714950667 , -95.402444333 , -29.0
1531427400.81 , 29.714950667 , -95.402444333 , -29.0
1531427400.82 , 29.714950667 , -95.402444333 , -29.0
1531427400.83 , 29.714950667 , -95.402444333 , -29.0
1531427400.84 , 29.714950667 , -95.402444333 , -29.0
1531427400.85 , 29.714950667 , -95.402444333 , -29.0
1531427400.86 , 29.714950667 , -95.402444333 , -29.0
1531427400.87 , 29.714950667 , -95.402444333 , -29.0
1531427400.89 , 29.714950667 , -95.402444333 , -29.0
1531427400.9 , 29.714950667 , -95.402444333 , -29.0
1531427400.91 , 29.714950667 , -95.402444333 , -29.0
1531427400.92 , 29.714950667 , -95.402444333 , -29.0
1531427400.93 , 29.714950667 , -95.402444333 , -29.0
1531427400.94 , 29.714950667 , -95.402444333 , -29.0
1531427400.95 , 29.714950667 , -95.402444333 , -29.0
1531427400.96 , 29.714950667 , -95.402444333 , -29.0
1531427400.97 , 29.714950667 , -95.402444333 , -29.0
1531427400.98 , 29.714950667 , -95.402444333 , -29.0
1531427400.99 , 29.714950667 , -95.402444333 , -29.0
1531427401.0 , 29.714950667 , -95.402444333 , -29.0
1531427401.01 , 29.714950667 , -95.402444333 , -29.0
1531427401.02 , 29.714950667 , -95.402444333 , -29.0
1531427401.03 , 29.714950667 , -95.402444333 , -29.0
1531427401.04 , 29.714950667 , -95.402444333 , -29.0
1531427401.05 , 29.714950667 , -95.402444333 , -29.0
1531427401.07 , 29.714950667 , -95.402444333 , -29.0
1531427401.08 , 29.714950667 , -95.402444333 , -29.0
1531427401.09 , 29.714950667 , -95.402444333 , -29.0
1531427401.1 , 29.714950667 , -95.402444333 , -29.0
1531427401.11 , 29.714950667 , -95.402444333 , -29.0
1531427401.12 , 29.714950667 , -95.402444333 , -29.0
1531427401.13 , 29.714950667 , -95.402444333 , -29.0
1531427401.14 , 29.714950667 , -95.402444333 , -29.0
1531427401.15 , 29.714950667 , -95.402444333 , -29.0
1531427401.16 , 29.714950667 , -95.402444333 , -29.0
1531427401.17 , 29.714950667 , -95.402444333 , -29.0
1531427401.18 , 29.714950667 , -95.402444333 , -29.0
1531427401.19 , 29.714950667 , -95.402444333 , -29.0
1531427401.2 , 29.714950667 , -95.402444333 , -29.0
1531427401.21 , 29.714950667 , -95.402444333 , -29.0
1531427401.23 , 29.714950667 , -95.402444333 , -29.0
1531427401.24 , 29.71495029 , -95.402427864 , -26.853
1531427401.25 , 29.714950333 , -95.402427833 , -25.9
1531427401.26 , 29.714950333 , -95.402427833 , -25.9
1531427401.27 , 29.714950333 , -95.402427833 , -25.9
1531427401.28 , 29.714950333 , -95.402427833 , -25.9
1531427401.29 , 29.714950333 , -95.402427833 , -25.9
1531427401.31 , 29.714950333 , -95.402427833 , -25.9
1531427401.32 , 29.714950333 , -95.402427833 , -25.9
1531427401.33 , 29.714950333 , -95.402427833 , -25.9
1531427401.34 , 29.714950333 , -95.402427833 , -25.9
1531427401.35 , 29.714950333 , -95.402427833 , -25.9
1531427401.36 , 29.714950333 , -95.402427833 , -25.9
1531427401.37 , 29.714950333 , -95.402427833 , -25.9
1531427401.38 , 29.714950333 , -95.402427833 , -25.9
1531427401.39 , 29.714950333 , -95.402427833 , -25.9
1531427401.4 , 29.714950333 , -95.402427833 , -25.9
1531427401.41 , 29.714950333 , -95.402427833 , -25.9
1531427401.42 , 29.714950333 , -95.402427833 , -25.9
1531427401.44 , 29.714950333 , -95.402427833 , -25.9
1531427401.45 , 29.714950333 , -95.402427833 , -25.9
1531427401.46 , 29.714950333 , -95.402427833 , -25.9
1531427401.47 , 29.714950333 , -95.402427833 , -25.9
1531427401.48 , 29.714950333 , -95.402427833 , -25.9
1531427401.49 , 29.714950333 , -95.402427833 , -25.9
1531427401.5 , 29.714950333 , -95.402427833 , -25.9
1531427401.51 , 29.714950333 , -95.402427833 , -25.9
1531427401.52 , 29.714950333 , -95.402427833 , -25.9
1531427401.53 , 29.714950333 , -95.402427833 , -25.9
1531427401.54 , 29.714950333 , -95.402427833 , -25.9
1531427401.55 , 29.714950333 , -95.402427833 , -25.9
1531427401.56 , 29.714950333 , -95.402427833 , -25.9
1531427401.57 , 29.714950333 , -95.402427833 , -25.9
1531427401.58 , 29.714950333 , -95.402427833 , -25.9
1531427401.6 , 29.714950333 , -95.402427833 , -25.9
1531427401.61 , 29.714950333 , -95.402427833 , -25.9
1531427401.62 , 29.714950333 , -95.402427833 , -25.9
1531427401.63 , 29.714950333 , -95.402427833 , -25.9
1531427401.64 , 29.714950333 , -95.402427833 , -25.9
1531427401.65 , 29.714950333 , -95.402427833 , -25.9
1531427401.66 , 29.714950333 , -95.402427833 , -25.9
1531427401.67 , 29.714950333 , -95.402427833 , -25.9
1531427401.68 , 29.714950333 , -95.402427833 , -25.9
